did,name,elapsed_sec,n_samples,n_features,n_classes,ratio_samples_per_feature,missing_ratio_overall,missing_col_max,missing_col_min,frac_cols_with_na,num_mean_of_means,num_mean_skew,class_entropy,majority_class_ratio,ratio_num_cat,unique_rows_ratio,logreg_bac,logreg_acc,knn5_bac,best_algo
40499,texture,2.23,5500,40,11,137.5,0.0,0.0,0.0,0.0,-0.6055166227272728,0.2853136375729959,3.4594316186372978,0.0909090909090909,inf,0.9950909090909092,0.9941818181818182,0.9941818181818182,0.9812727272727272,linsvc
40474,thyroid-allbp,1.496,2800,26,5,107.6923076923077,0.0,0.0,0.0,0.0,46.566607194523804,4.054667134348185,1.5276631408411316,0.5828571428571429,0.3,0.9825,0.437107083301856,0.7125000000000001,0.4213337701447954,logreg_bal
40498,wine-quality-white,1.164,4898,11,7,445.27272727272725,0.0,0.0,0.0,0.0,18.43268707238576,1.30042016396477,1.861714933235556,0.448754593711719,inf,0.8086974275214374,0.2250837080430812,0.5345006358007963,0.2790039086314103,logreg_bal
40475,thyroid-allhyper,1.503,2800,26,5,107.6923076923077,0.0,0.0,0.0,0.0,46.566607194523804,4.054667134348185,1.5276631408411316,0.5828571428571429,0.3,0.9825,0.437107083301856,0.7125000000000001,0.4213337701447954,logreg_bal
40476,thyroid-allhypo,1.561,2800,26,5,107.6923076923077,0.0,0.0,0.0,0.0,46.566607194523804,4.054667134348185,1.5276631408411316,0.5828571428571429,0.3,0.9825,0.437107083301856,0.7125000000000001,0.4213337701447954,logreg_bal
40477,thyroid-allrep,1.485,2800,26,5,107.6923076923077,0.0,0.0,0.0,0.0,46.566607194523804,4.054667134348185,1.5276631408411316,0.5828571428571429,0.3,0.9825,0.437107083301856,0.7125000000000001,0.4213337701447954,logreg_bal
40478,thyroid-dis,1.542,2800,26,5,107.6923076923077,0.0,0.0,0.0,0.0,46.566607194523804,4.054667134348185,1.5276631408411316,0.5828571428571429,0.3,0.9825,0.437107083301856,0.7125000000000001,0.4213337701447954,logreg_bal
40497,thyroid-ann,0.987,3772,21,3,179.61904761904762,0.0,0.0,0.0,0.0,0.076308602484472,8.323514986420546,0.4540573327827863,0.9247083775185578,inf,0.9832979851537644,0.7505383229208563,0.9623542431535124,0.6045714518966431,logreg_bal
40646,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.92,1600,20,2,80.0,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0,0.999375,0.486875,0.486875,0.5275000000000001,knn5
40647,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.931,1600,20,2,80.0,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0,0.998125,0.469375,0.469375,0.5862499999999999,knn5
40648,GAMETES_Epistasis_3-Way_20atts_0.2H_EDM-1_1,0.925,1600,20,2,80.0,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0,0.999375,0.5218750000000001,0.5218750000000001,0.5293749999999999,knn5
40649,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,0.942,1600,20,2,80.0,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0,0.995,0.490625,0.490625,0.5425,knn5
40650,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM-2_001,0.993,1600,20,2,80.0,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0,0.999375,0.50625,0.50625,0.56375,knn5
40664,car-evaluation,0.943,1728,21,4,82.28571428571429,0.0,0.0,0.0,0.0,,,1.2057409700121753,0.7002314814814815,0.0,1.0,0.7961070030448021,0.9178252492250986,0.4102575056522425,logreg_bal
40677,led24,1.11,3200,24,10,133.33333333333334,0.0,0.0,0.0,0.0,,,3.320694494938828,0.1053125,0.0,0.9996875,0.7223827815111706,0.7228125,0.575604203920206,linsvc
40678,led7,0.902,3200,7,10,457.1428571428572,0.0,0.0,0.0,0.0,,,3.3190052174611777,0.1065625,0.0,0.035625,0.729834837205011,0.73375,0.6934381188108802,linsvc
40680,mofn-3-7-10,0.753,1324,10,2,132.4,0.0,0.0,0.0,0.0,,,0.7611592355158556,0.7794561933534743,0.0,0.7734138972809668,1.0,1.0,0.8117743141483945,logreg
40687,solar-flare,0.835,1066,11,6,96.9090909090909,0.0,0.0,0.0,0.0,,,2.361955953985837,0.3105065666041275,0.0,0.2692307692307692,0.6072355412352592,0.7476065113421966,0.5745246119576134,logreg_bal
40691,wine-quality-red,0.829,1599,11,6,145.36363636363637,0.0,0.0,0.0,0.0,8.134219224515322,1.6831140163056897,1.7090616375059242,0.425891181988743,inf,0.849906191369606,0.297880362434251,0.5934913793103448,0.2864915687042032,logreg_bal
40701,churn,1.135,5000,20,2,250.0,0.0,0.0,0.0,0.0,224.322423625,0.1395287334036856,0.5878935751446988,0.8586,4.0,1.0,0.5830535743537844,0.8542,0.6040080280570457,logreg_bal
40702,solar-flare,0.716,1066,9,2,118.44444444444444,0.0,0.0,0.0,0.0,,,0.6593758812786992,0.8292682926829268,0.0,0.2288930581613508,0.5647991886339344,0.8320652889298407,0.5741535256365765,logreg_bal
40706,parity5_plus_5,0.8,1124,10,2,112.4,0.0,0.0,0.0,0.0,,,0.9999429024267612,0.5044483985765125,0.0,0.9110320284697508,0.4486113334040674,0.449281746031746,0.5200438873733005,knn5
40707,allbp,1.46,3772,27,3,139.7037037037037,0.0,0.0,0.0,0.0,83.61925592082007,0.4968358484179213,0.2750970280826306,0.9567868504772004,0.2857142857142857,0.983828207847296,0.5121576237506116,0.9689813269626012,0.46064779119284,logreg_bal
40708,allrep,1.358,3772,27,4,139.7037037037037,0.0,0.0,0.0,0.0,83.61925592082007,0.4968358484179213,0.2599048887955414,0.9671261930010604,0.2857142857142857,0.983828207847296,0.3556751614133654,0.9681876789572608,0.3951009753254806,logreg_bal
40713,dis,1.149,3772,27,2,139.7037037037037,0.0,0.0,0.0,0.0,83.61925592082007,0.4968358484179213,0.1146265585336457,0.9846235418875928,0.2857142857142857,0.983828207847296,0.5,0.9846238164667028,0.507794975325258,logreg_bal
40982,steel-plates-fault,1.019,1941,27,7,71.88888888888889,0.0,0.0,0.0,0.0,130102.82519640506,3.741247383978777,2.410690442272441,0.3467284904688305,inf,1.0,0.711097823918572,0.7094095354199241,0.751878631451692,logreg_bal
40983,wilt,1.008,4839,5,2,967.8,0.0,0.0,0.0,0.0,204.9711689027485,3.3734293299197677,0.3028903171988337,0.9460632362058276,inf,0.9958669146517876,0.6298545507654086,0.955776577469724,0.7059470851951777,logreg_bal
40975,car,0.76,1728,6,4,288.0,0.0,0.0,0.0,0.0,,,1.2057409700121753,0.7002314814814815,0.0,1.0,0.769385459038569,0.9149334003518472,0.4102575056522425,logreg_bal
40984,segment,1.173,2310,16,7,144.375,0.0,0.0,0.0,0.0,13.168660605582904,3.7262322810926394,2.807354922057604,0.1428571428571428,inf,0.883982683982684,0.8714285714285713,0.8714285714285713,0.8922077922077921,knn5
40997,jungle_chess_2pcs_endgame_panther_lion,1.621,4704,44,3,106.9090909090909,0.0,0.0,0.0,0.0,4.317166241496599,0.2586060234492104,1.1596940737063717,0.5363520408163265,0.8333333333333334,1.0,0.919071839558956,0.985543446311077,0.946631512029058,logreg_bal
40998,jungle_chess_2pcs_endgame_panther_lion,1.549,4704,44,3,106.9090909090909,0.0,0.0,0.0,0.0,4.317166241496599,0.2586060234492104,1.1596940737063717,0.5363520408163265,0.8333333333333334,1.0,0.919071839558956,0.985543446311077,0.946631512029058,logreg_bal
40999,jungle_chess_2pcs_endgame_elephant_elephant,1.117,2351,39,2,60.282051282051285,0.0,0.0,0.0,0.0,4.520865825417079,0.208862464253968,0.9896702292439192,0.5597618034878775,0.8571428571428571,1.0,0.9458877709146348,0.9485323214527712,0.9948570679517944,linsvc
41000,jungle_chess_2pcs_endgame_panther_elephant,1.731,4704,42,3,112.0,0.0,0.0,0.0,0.0,4.6188988095238095,0.1879265547716288,1.1995823472157707,0.5303996598639455,0.9090909090909092,1.0,0.7820318471921147,0.9387733737309788,0.9579221609603992,knn5
41001,jungle_chess_2pcs_endgame_complete,16.354,44819,46,3,974.3260869565216,0.0051336923296311,0.0393583078605055,0.0,0.1304347826086956,4.292334508247963,0.2008914304529733,1.3491090889091475,0.5145585577545237,0.7692307692307693,1.0,0.7987493025830328,0.8789352159900963,0.9417804829908736,knn5
41002,jungle_chess_2pcs_endgame_rat_panther,1.808,5880,44,3,133.63636363636363,0.0136363636363636,0.1,0.0,0.1363636363636363,4.234520030234316,0.203143379295364,1.533332437758364,0.4447278911564626,0.8333333333333334,1.0,0.982996122104414,0.9841836734693878,0.9910390008186212,knn5
41003,jungle_chess_2pcs_endgame_rat_elephant,1.938,5880,44,3,133.63636363636363,0.0136363636363636,0.1,0.0,0.1363636363636363,4.384520030234316,0.203143379295364,1.4169780943770398,0.4960884353741496,0.8333333333333334,1.0,0.899973690375937,0.9147959183673467,0.977229986847396,knn5
41004,jungle_chess_2pcs_endgame_lion_elephant,1.626,4704,44,3,106.9090909090909,0.0,0.0,0.0,0.0,4.467166241496599,0.2586060234492104,1.5461173811139517,0.4419642857142857,0.8333333333333334,1.0,0.9897137613690472,0.9887324485043072,0.9824344507888604,logreg
41005,jungle_chess_2pcs_endgame_rat_rat,1.348,3660,41,2,89.26829268292683,0.0,0.0,0.0,0.0,4.412188828172434,0.2538299335731619,0.9890678174378252,0.5614754098360656,0.782608695652174,1.0,0.9564499624803874,0.9573770491803278,0.9943356754667212,linsvc
41006,jungle_chess_2pcs_endgame_rat_lion,1.937,5880,46,3,127.82608695652172,0.0130434782608695,0.1,0.0,0.1304347826086956,4.077924225245654,0.2694125556703215,1.2712930392163024,0.523469387755102,0.7692307692307693,1.0,0.9033025036221648,0.9693877551020408,0.916570964119656,logreg_bal
41007,jungle_chess_2pcs_endgame_lion_lion,1.121,2352,41,2,57.36585365853659,0.0,0.0,0.0,0.0,3.9314058956916096,0.160628139932013,0.9729535064682728,0.5965136054421769,0.782608695652174,1.0,0.9565608069204248,0.9587613497763924,0.9686759380658052,knn5
41027,jungle_chess_2pcs_raw_endgame_complete,1.958,44819,6,3,7469.833333333333,0.0,0.0,0.0,0.0,3.7195794938158655,-0.2097468597694192,1.3491090889091475,0.5145585577545237,inf,1.0,0.5090018911359233,0.676476615674644,0.6778148825709995,knn5
40900,Satellite,1.09,5100,36,2,141.66666666666666,0.0,0.0,0.0,0.0,85.71349128540305,-0.1096173151401046,0.110580844769887,0.9852941176470588,inf,1.0,0.8327363184079601,0.993921568627451,0.7465671641791045,logreg_bal
41156,ada,1.121,4147,46,2,90.15217391304348,0.0,0.0,0.0,0.0,35.57005063901616,5.941139395693546,0.8083026548320319,0.751868820834338,inf,0.9997588618278274,0.7707142334026478,0.8480831892104002,0.7444293336215615,logreg_bal
41146,sylvine,1.1,5124,20,2,256.2,0.0,0.0,0.0,0.0,857.3030347384856,0.1082468876415195,1.0,0.5,inf,1.0,0.911786138523392,0.9117875381097562,0.8231820327729045,linsvc
41671,microaggregation2,4.883,20000,20,5,1000.0,0.0,0.0,0.0,0.0,2.9713915450800004,2.101372676385758,1.7528232143955316,0.5581,inf,1.0,0.249019460947055,0.5688500000000001,0.321437640376028,logreg_bal
41713,FOREX_eurnzd-day-High,7.797,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,27344.247202991264,-0.0697582143932806,0.998691980866812,0.5212882096069869,10.0,1.0,0.7074572482491331,0.7068611247599053,0.5664928435438907,linsvc
41716,FOREX_eurcad-day-Close,1.69,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,31766.38605461123,0.0567309812753759,0.9990656114034404,0.5179934569247546,10.0,1.0,0.5133727664693322,0.5228912612974792,0.4938632308815182,linsvc
41719,FOREX_eurjpy-day-High,1.853,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,43819.21013138646,-0.203987437581822,0.9996896212753276,0.5103711790393013,10.0,1.0,0.7110448553892523,0.7107294411935499,0.5501183209020869,linsvc
41720,FOREX_eurusd-day-High,1.73,1837,11,2,167.0,0.0,0.0,0.0,0.0,48092.00632097714,0.9805307411416828,0.9987322461876548,0.5209580838323353,10.0,1.0,0.7069701431857845,0.7066031868262054,0.5728413057274313,linsvc
41721,FOREX_audcad-day-High,1.821,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,31573.727507763902,1.208615756329041,0.999831856990664,0.5076335877862596,10.0,1.0,0.7151640065303353,0.7142910319977368,0.580742265452813,linsvc
41722,FOREX_usdjpy-day-Close,1.825,1835,11,2,166.8181818181818,0.0,0.0,0.0,0.0,30629.418000032696,0.0428911511231508,0.9997941189125672,0.5084468664850136,10.0,1.0,0.5059023570435504,0.5095367847411444,0.494721314436999,linsvc
41724,FOREX_chfjpy-day-Close,1.542,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,29690.043474923583,-0.3754913607686166,0.9999785070632168,0.5027292576419214,10.0,1.0,0.5220970653632806,0.5218013430413484,0.5098271747933187,logreg_bal
41725,FOREX_eurcad-day-High,1.7,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,31766.38605461123,0.0567309812753759,0.9997803820287026,0.5087241003271538,10.0,1.0,0.7157381922001316,0.7175592978067629,0.5719143297484685,linsvc
41726,FOREX_audusd-day-High,1.518,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,26264.938604031624,1.1882483978199878,0.9985574915198696,0.5223555070883316,10.0,1.0,0.6973252561138688,0.6989904855496494,0.5563941419618775,linsvc
41730,FOREX_usdchf-day-High,1.611,1835,11,2,166.8181818181818,0.0,0.0,0.0,0.0,23449.27260889155,0.0989570324234683,0.999998071964132,0.500817438692098,10.0,1.0,0.710771560940841,0.7106267029972753,0.581548467569494,linsvc
41731,FOREX_eursek-day-High,1.864,1837,11,2,167.0,0.0,0.0,0.0,0.0,12277.419453008164,0.9590948576774888,0.9993532796714474,0.5149700598802395,10.0,1.0,0.6942206631455993,0.6935286103542234,0.5502292453736676,linsvc
41733,FOREX_eurhkd-day-High,1.677,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,13108.454864583517,0.6350003451432775,0.9983349545873056,0.5240174672489083,10.0,1.0,0.7189185139573071,0.7189038281145307,0.5476617405582923,linsvc
41737,FOREX_audusd-day-Close,1.565,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,26264.938604031624,1.1882483978199878,0.9999785539145232,0.5027262813522355,10.0,1.0,0.5148852764907648,0.5152633224639299,0.5190039817374101,knn5
41753,FOREX_usdcad-day-High,1.634,1833,11,2,166.63636363636363,0.0,0.0,0.0,0.0,24737.80048039389,0.527880112882275,0.999982609727903,0.502454991816694,10.0,1.0,0.7072408536574609,0.7070606453149894,0.5357517956733922,linsvc
41754,FOREX_eurjpy-day-Close,1.734,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,43819.21013138646,-0.203987437581822,0.9996560873907868,0.5109170305676856,10.0,1.0,0.5012788116373954,0.5049254775837169,0.5416308271180633,knn5
41756,FOREX_audsgd-day-High,1.777,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,12180.809428126093,0.6603989369867126,0.999831489651491,0.50764192139738,10.0,1.0,0.6780755064456722,0.6774035526570479,0.5127567872631141,linsvc
41760,FOREX_eurhuf-day-High,2.64,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,3012.0621521264998,0.3690994127984289,0.9988879546828084,0.5196292257360959,10.0,1.0,0.7171053157007347,0.7164604457944342,0.5847325705669801,linsvc
41764,FOREX_gbpusd-day-High,1.821,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,32012.158629138496,0.2685992766496157,0.9996568371232794,0.5109051254089422,10.0,1.0,0.7085864913953795,0.7082711692797903,0.5245132589485517,linsvc
41765,FOREX_eurtry-day-Close,1.594,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,10813.456817437229,2.749533979402896,0.9996896212753276,0.5103711790393013,10.0,1.0,0.4964557670029244,0.504931433421182,0.4883824940167366,linsvc
41766,FOREX_eurgbp-day-High,1.637,1835,11,2,166.8181818181818,0.0,0.0,0.0,0.0,27734.38630857384,0.0710238042258074,0.9996398559365692,0.5111716621253406,10.0,1.0,0.7217442907126939,0.7209809264305178,0.559353602730799,linsvc
41769,FOREX_audcad-day-Close,1.488,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,31573.727507763902,1.208615756329041,0.9997220422580247,0.509814612868048,10.0,1.0,0.5174388146997415,0.5196155506916217,0.5212211002565915,logreg_bal
41783,FOREX_eurdkk-day-Close,1.995,1836,11,2,166.9090909090909,0.0,0.0,0.0,0.0,1799.1582226879086,0.4715328863144813,0.9987636242791152,0.5206971677559913,10.0,1.0,0.5370775821037601,0.5441431702404929,0.4865547655878153,linsvc
41784,FOREX_gbpusd-day-Close,1.726,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,32012.158629138496,0.2685992766496157,0.9998069775786188,0.5081788440567067,10.0,1.0,0.503414986350659,0.5065499322523489,0.4961091197548996,logreg
41785,FOREX_eurtry-day-High,1.653,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,10813.456817437229,2.749533979402896,0.9997799022273356,0.5087336244541485,10.0,1.0,0.6093304007820136,0.6124581230178229,0.5219631801889866,linsvc
41788,FOREX_audnzd-day-High,2.378,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,23868.355745994544,1.044540545794225,0.9934830119321,0.5474890829694323,10.0,1.0,0.6935477949791022,0.7052575155224015,0.5359943491741729,linsvc
41790,FOREX_cadjpy-day-Close,1.465,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,29393.578141723014,0.6854139589457813,0.9999691175695812,0.5032715376226826,10.0,1.0,0.5127253196034379,0.5130998645046976,0.5064948640964321,logreg
41791,FOREX_eurusd-day-Close,1.48,1837,11,2,167.0,0.0,0.0,0.0,0.0,48092.00632097714,0.9805307411416828,0.9999519034887872,0.5040827436037016,10.0,1.0,0.512781506467387,0.5133292856296647,0.4846713513450689,logreg
41797,FOREX_usdjpy-day-High,1.634,1835,11,2,166.8181818181818,0.0,0.0,0.0,0.0,30629.418000032696,0.0428911511231508,0.999989502895046,0.5019073569482289,10.0,1.0,0.703771113993851,0.7040871934604904,0.5455306865730958,linsvc
41801,FOREX_eursgd-day-High,1.677,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,19222.79834145033,0.4020446589180211,0.9990059432065904,0.5185589519650655,10.0,1.0,0.7139948436190631,0.712872053721654,0.5330649717514124,linsvc
41803,FOREX_eurchf-day-High,1.649,1833,11,2,166.63636363636363,0.0,0.0,0.0,0.0,18488.817830452263,0.1540679023571402,0.9967494546645874,0.5335515548281505,10.0,1.0,0.6460570841021969,0.6579398758207888,0.5375405546834118,linsvc
41811,FOREX_cadchf-day-Close,1.567,1831,11,2,166.45454545454547,0.0,0.0,0.0,0.0,19600.06015971436,0.6800027818585569,0.999033917045417,0.5182960131075914,10.0,1.0,0.5143208979047516,0.5248507318235285,0.5127471585143307,logreg_bal
41812,FOREX_eurnok-day-Close,1.492,1837,11,2,167.0,0.0,0.0,0.0,0.0,11636.109352944472,0.1591483995178181,0.9999946559959872,0.5013609145345672,10.0,1.0,0.5144099677011296,0.5144221656201872,0.4910487340512287,logreg_bal
41815,FOREX_eurrub-day-Close,1.65,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,9850.879287024563,0.1460412936615761,0.9999965611444596,0.5010917030567685,10.0,1.0,0.5093670614251512,0.509305996039368,0.5152858604925604,knn5
41818,FOREX_euraud-day-Close,1.586,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,35571.717200473824,-0.2590317497214478,0.9992784369549444,0.5158124318429662,10.0,1.0,0.4865934520382294,0.4967332231503402,0.4521929174912566,linsvc
41821,FOREX_eurpln-day-Close,2.63,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,7453.993333491811,0.764991026355267,0.9996896212753276,0.5103711790393013,10.0,1.0,0.5274103008394826,0.5289409032027516,0.5052809727242853,linsvc
41826,FOREX_eurnzd-day-Close,1.665,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,27344.247202991264,-0.0697582143932806,0.998691980866812,0.5212882096069869,10.0,1.0,0.4962373529611749,0.5098271318175727,0.5198886074658327,knn5
41827,FOREX_euraud-hour-Close,1693.567,43825,11,2,3984.090909090909,0.0,0.0,0.0,0.0,1489.721752778437,-0.0256901029761134,0.9999269558899204,0.505031374786081,10.0,1.0,0.5146426643663516,0.5164860239589275,0.5013013787439113,logreg_bal
41829,FOREX_nzdusd-day-Close,8.135,1828,11,2,166.1818181818182,0.0,0.0,0.0,0.0,18991.0131458337,0.3062583524881243,0.999460257849886,0.5136761487964989,10.0,1.0,0.5091004076130694,0.5131506849315068,0.4768770765558134,linsvc
41830,FOREX_nzdusd-day-High,1.865,1828,11,2,166.1818181818182,0.0,0.0,0.0,0.0,18991.0131458337,0.3062583524881243,0.999460257849886,0.5136761487964989,10.0,1.0,0.6986760482250464,0.6980253012950071,0.5391030884122313,linsvc
41834,FOREX_usdcad-day-Close,1.604,1833,11,2,166.63636363636363,0.0,0.0,0.0,0.0,24737.80048039389,0.527880112882275,0.9983743715367877,0.5237315875613748,10.0,1.0,0.491749486863711,0.5133723440687304,0.484414922003284,logreg_bal
41839,FOREX_cadjpy-day-High,2.861,1834,11,2,166.72727272727272,0.0,0.0,0.0,0.0,29393.578141723014,0.6854139589457813,0.9999922794337126,0.5016357688113413,10.0,1.0,0.7075381704301874,0.7077321659891902,0.555595349055791,linsvc
41841,FOREX_chfsgd-day-Close,2.12,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,6985.050099680676,0.0720852640343933,0.999751528619772,0.5092794759825328,10.0,1.0,0.5345092492563686,0.5365360849302422,0.4908192410359732,logreg
41844,FOREX_eurgbp-day-Close,1.825,1835,11,2,166.8181818181818,0.0,0.0,0.0,0.0,27734.38630857384,0.0710238042258074,0.9997375570984456,0.5095367847411444,10.0,1.0,0.4853565062388592,0.4926430517711171,0.4952049910873441,logreg_bal
41846,FOREX_eursek-day-Close,1.64,1837,11,2,167.0,0.0,0.0,0.0,0.0,12277.419453008164,0.9590948576774888,0.9999638742759422,0.5035383777898748,10.0,1.0,0.5320979906225809,0.5329300438336689,0.4908673382443874,linsvc
41847,FOREX_eurdkk-day-High,2.036,1836,11,2,166.9090909090909,0.0,0.0,0.0,0.0,1799.1582226879086,0.4715328863144813,0.9996224837463398,0.511437908496732,10.0,1.0,0.6930156972074244,0.6911784741144414,0.5381409186289589,logreg
41848,FOREX_chfjpy-day-High,1.898,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,29690.043474923583,-0.3754913607686166,0.9996560873907868,0.5109170305676856,10.0,1.0,0.7016545991444783,0.7014130224386176,0.5347621402493764,linsvc
41849,FOREX_audsgd-day-Close,1.615,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,12180.809428126093,0.6603989369867126,0.9999578736430722,0.50382096069869,10.0,1.0,0.5128805590083515,0.5131400664075878,0.4901603161301695,linsvc
41857,FOREX_audjpy-day-Close,1.661,1832,11,2,166.54545454545453,0.0,0.0,0.0,0.0,32821.79122034934,0.639259714464732,0.9985543391652538,0.5223799126637555,10.0,1.0,0.5320450012465721,0.546388529057042,0.4746784311892296,logreg
41858,FOREX_usdchf-day-Close,1.84,1835,11,2,166.8181818181818,0.0,0.0,0.0,0.0,23449.27260889155,0.0989570324234683,0.9990381251962857,0.5182561307901907,10.0,1.0,0.5076203938682047,0.5160762942779291,0.5158022557472667,knn5
41946,Sick_numeric,0.976,3772,27,2,139.7037037037037,0.0,0.0,0.0,0.0,18.93088449000432,5.232169246392749,0.3323505555321104,0.9387592788971368,inf,0.983828207847296,0.7098664493509569,0.9565232666397316,0.6219045647334166,logreg_bal
42192,compas-two-years,1.046,5278,13,2,406.0,0.0,0.0,0.0,0.0,5.598576300546744,4.389861875735882,0.997477865912856,0.5295566502463054,1.1666666666666667,0.4770746494884426,0.6700700792846408,0.6741138876920868,0.6245192206095944,logreg
42193,compas-two-years,1.002,5278,13,2,406.0,0.0,0.0,0.0,0.0,5.598576300546744,4.389861875735882,0.997477865912856,0.5295566502463054,1.1666666666666667,0.4770746494884426,0.6700700792846408,0.6741138876920868,0.6245192206095944,logreg
42477,default-of-credit-card-clients,4.278,30000,23,2,1304.3478260869565,0.0,0.0,0.0,0.0,20392.903740579717,5.286351541281114,0.7623526222941667,0.7788,inf,0.9981333333333332,0.6055994946181316,0.8102666666666666,0.6335544940480123,logreg_bal
43892,national-longitudinal-survey-binary,1.192,4908,16,2,306.75,0.0,0.0,0.0,0.0,83.40799671964142,1.3835909124846313,0.9562910069054408,0.6224531377343113,1.2857142857142858,1.0,0.9884687446831164,0.9896086748008496,0.7832861538843072,linsvc
43896,ibm-employee-attrition,1.215,1470,31,2,47.41935483870968,0.0,0.0,0.0,0.0,951.1458900226758,0.5574833986311902,0.6372308920655037,0.8387755102040816,3.4285714285714284,1.0,0.6998389250840567,0.882312925170068,0.5590856188463255,logreg_bal
43897,ibm-employee-performance,0.996,1470,30,2,49.0,0.0,0.0,0.0,0.0,992.362939958592,0.4981616897828679,0.6191247366296437,0.8462585034013606,3.2857142857142856,1.0,0.9807107954961504,0.9918367346938776,0.647975215494986,linsvc
43905,ibm-employee-performance,1.056,1470,29,2,50.689655172413794,0.0,0.0,0.0,0.0,1036.7790043290045,0.4834814040649033,0.6191247366296437,0.8462585034013606,3.142857142857143,1.0,0.5,0.8462585034013607,0.4885814224640498,logreg
44073,MagicTelescope,2.115,13376,10,2,1337.6,0.0,0.0,0.0,0.0,31.111061624551432,0.5801866878835382,1.0,0.5,inf,0.9914025119617224,0.7704102954543168,0.7704092871212439,0.8091351362229207,knn5
44074,bank-marketing,32.406,10578,7,2,1511.142857142857,0.0,0.0,0.0,0.0,46.93283229343921,1.5827861356575594,1.0,0.5,0.4,1.0,0.7213099098100162,0.7213095317897634,0.6153319395585823,logreg_bal
44075,phoneme,1.101,3172,5,2,634.4,0.0,0.0,0.0,0.0,0.0231965416771752,0.7215232504272819,1.0,0.5,inf,0.9971626733921816,0.7392883360117454,0.7392895998410294,0.8508808999464318,knn5
44078,eye_movements,2.221,7608,20,2,380.4,0.0,0.0,0.0,0.0,454.567141668213,3.4265274373569223,1.0,0.5,5.666666666666667,1.0,0.559023618507504,0.5590211847969859,0.5657235977591811,knn5
44080,electricity,4.568,38474,7,2,5496.285714285715,0.0,0.0,0.0,0.0,0.3201716806458041,14.089938401477632,1.0,0.5,6.0,1.0,0.7513646187028044,0.7513645308623396,0.7557057312256168,knn5
44082,pol,1.413,10082,26,2,387.7692307692308,0.0,0.0,0.0,0.0,19.58793279721667,5.336118815723223,1.0,0.5,inf,0.9970243999206506,0.8597514236946843,0.8597501593597281,0.9547704587285856,knn5
44083,house_16H,2.493,13488,16,2,843.0,0.0,0.0,0.0,0.0,626.0878281315242,5.775978881037563,1.0,0.5,inf,0.9999258600237249,0.8213232463655901,0.8213228986549315,0.8456405228183093,knn5
44084,kdd_ipums_la_97-small,2.558,5188,20,2,259.4,0.0,0.0,0.0,0.0,57574.94737856592,0.9858500209298696,1.0,0.5,3.0,0.9984579799537394,0.8288358961769366,0.8288367028797683,0.8249860512866294,logreg_bal
44085,MagicTelescope,2.303,13376,10,2,1337.6,0.0,0.0,0.0,0.0,31.111061624551432,0.5801866878835382,1.0,0.5,inf,0.9914025119617224,0.7704102954543168,0.7704092871212439,0.8091351362229207,knn5
44086,bank-marketing,32.478,10578,7,2,1511.142857142857,0.0,0.0,0.0,0.0,46.93283229343921,1.5827861356575594,1.0,0.5,0.4,1.0,0.7213099098100162,0.7213095317897634,0.6153319395585823,logreg_bal
